_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
776449805,8/23/2015 13:28:51,false,1719283226,,8/23/2015 13:28:14,false,elite,1,33798502,USA,DE,,108.59.10.153,true,3,2,2,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,502,entity/text/news/tweet/38820,entity/text/news/tweet/38580,1203tid006,1203tid033,@BiodiversityNew: World's whaling slaughter tallied ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 03:49:30 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449805,8/23/2015 13:49:08,false,1719294587,,8/23/2015 13:48:52,false,clixsense,1,33271440,USA,DE,,108.59.10.153,false,,,,,,,,,,,,,,,,,,,validated,false,false,false,false,true,true,false,false,,,,502,entity/text/news/tweet/38820,entity/text/news/tweet/38580,1203tid006,1203tid033,@BiodiversityNew: World's whaling slaughter tallied ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 03:49:30 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 13:55:35,false,1719296406,,8/23/2015 13:54:52,false,neodev,1,31827582,USA,CA,San Jose,50.117.34.137,true,18,1,17,5,,6,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 14:40:54,false,1719317129,,8/23/2015 14:39:57,false,clixsense,0.9,21801865,GBR,E4,Braintree,86.177.180.37,false,,,,,,,,,,,,,,,,,,,validated,false,false,false,false,true,true,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 14:42:12,false,1719317940,,8/23/2015 14:41:32,false,neodev,1,32424428,USA,VA,Manassas,207.244.72.201,true,18,5,0,13,,12,,11,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 14:50:06,false,1719322785,,8/23/2015 14:49:46,false,prodege,1,25257275,CAN,BC,Port Coquitlam,70.68.58.9,true,18,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 14:59:44,false,1719329354,,8/23/2015 14:59:30,false,instagc,1,27753923,GBR,,,188.29.74.105,true,18,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 15:52:40,false,1719367308,,8/23/2015 15:52:09,false,clixsense,1,21490235,GBR,N7,Woking,86.30.254.232,true,18,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 16:07:42,false,1719372528,,8/23/2015 16:07:27,false,prodege,1,2143114,CAN,BC,Vancouver,24.85.153.181,true,18,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 16:11:05,false,1719374090,,8/23/2015 16:09:33,false,instagc,1,23503585,CAN,SK,Regina,207.47.150.217,true,5,0,6,1,10,3,11,4,13,5,14,6,17,8,18,,19,,validated,true,false,false,false,false,false,false,true,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 16:29:28,false,1719379369,,8/23/2015 16:29:13,false,instagc,1,20312760,GBR,K1,Oldham,89.240.226.48,true,,8,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 16:38:09,false,1719382398,,8/23/2015 16:37:42,false,instagc,1,20043586,USA,NY,Gansevoort,67.248.253.125,true,6,0,5,1,8,,11,,10,,13,,14,,17,,18,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 16:56:41,false,1719389611,,8/23/2015 16:55:38,false,prodege,1,20506920,GBR,,,165.120.21.25,true,13,8,18,,19,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 17:22:55,false,1719398964,,8/23/2015 17:22:22,false,clixsense,1,28351359,GBR,,,92.1.53.25,true,,5,,6,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 17:24:25,false,1719399380,,8/23/2015 17:23:58,false,neodev,1,18990100,CAN,BC,Surrey,154.20.25.100,true,18,1,17,0,19,4,13,5,14,6,11,,10,,,,,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 17:33:34,false,1719402261,,8/23/2015 17:33:04,false,instagc,1,22166359,CAN,BC,Surrey,75.155.223.94,true,10,,11,,13,,14,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449806,8/23/2015 17:51:24,false,1719407012,,8/23/2015 17:51:07,false,instagc,1,31184650,USA,IA,Mason City,173.26.179.94,true,18,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,503,entity/text/news/tweet/38895,entity/text/news/tweet/38580,1203tid007,1203tid033,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 08:29:47,false,1719183248,,8/23/2015 08:29:08,false,prodege,1,15439740,AUS,2,Jannali,14.200.59.55,true,0,0,1,1,2,2,3,3,,4,,5,,6,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 09:41:17,false,1719231403,,8/23/2015 09:40:46,false,elite,1,29209955,USA,,,172.164.10.117,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 09:54:01,false,1719240668,,8/23/2015 09:53:41,false,instagc,1,15577915,USA,IL,Mount Vernon,66.232.166.86,true,,4,,5,,6,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:07:08,false,1719243392,,8/23/2015 10:06:42,false,instagc,1,21613169,GBR,A7,Birmingham,31.49.149.26,true,3,5,6,6,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:07:44,false,1719243496,,8/23/2015 10:07:22,false,elite,1,29216552,USA,,,172.162.76.60,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:39:47,false,1719250449,,8/23/2015 10:38:46,false,clixsense,1,29155723,GBR,I2,Manchester,89.242.221.179,true,0,4,1,5,2,6,3,8,6,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:43:56,false,1719251216,,8/23/2015 10:43:14,false,clixsense,1,6344072,CAN,BC,Burnaby,172.218.166.58,true,3,5,2,6,0,8,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:44:10,false,1719251293,,8/23/2015 10:43:03,false,prodege,1,27934334,GBR,C8,Croydon,81.159.60.206,true,0,1,1,2,2,5,3,6,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:44:56,false,1719251330,,8/23/2015 10:44:11,false,elite,1,32303982,GBR,H2,Preston,88.106.39.222,true,3,,6,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:52:34,false,1719252593,,8/23/2015 10:52:16,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,true,,4,,6,,5,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 10:54:03,false,1719252937,,8/23/2015 10:53:23,false,neodev,1,28513920,USA,CA,San Jose,173.245.65.32,true,3,NA,NA,5,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 11:03:35,false,1719254708,,8/23/2015 11:03:07,false,zoombucks,1,4711962,CAN,ON,Markham,174.88.29.138,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 11:10:00,false,1719256045,,8/23/2015 11:07:40,false,gifthunterclub,0.9,24043308,GBR,,,94.102.147.250,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 11:28:41,false,1719259509,,8/23/2015 11:27:19,false,elite,1,32292681,USA,CA,San Jose,173.245.65.25,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449807,8/23/2015 11:35:34,false,1719260896,,8/23/2015 11:35:01,false,tremorgames,1,20447575,USA,OH,Columbus,69.47.128.230,true,0,0,2,1,3,8,5,4,6,6,8,5,9,,10,,12,,validated,true,false,false,true,false,false,false,false,,,,504,entity/text/news/tweet/38940,entity/text/news/tweet/38580,1203tid008,1203tid033,Japan must end whaling and dolphin hunting. They must increase Australian pork imports. This is a must before we can negotiate. #Tweet4Taiji,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 06:39:07 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:11:41,false,1719266764,,8/23/2015 12:10:56,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,true,3,5,2,6,,8,,11,,12,,13,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:13:00,false,1719267025,,8/23/2015 12:12:46,false,clixsense,1,33721948,USA,OH,Mansfield,76.1.214.119,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:31:09,false,1719270062,,8/23/2015 12:30:40,false,bitcoinget,1,31256687,USA,NY,Brooklyn,24.146.181.193,true,3,4,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:45:11,false,1719272968,,8/23/2015 12:44:36,false,neodev,1,32053642,GBR,K8,Woodford Green,86.152.57.44,true,1,4,2,5,3,6,,8,,13,,12,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:45:20,false,1719273002,,8/23/2015 12:45:04,false,prodege,1,28103910,GBR,K3,Peterborough,90.208.151.209,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:50:25,false,1719274217,,8/23/2015 12:50:02,false,instagc,1,19913374,CAN,ON,Woodbridge,174.112.153.114,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:50:32,false,1719274227,,8/23/2015 12:49:50,false,neodev,1,33761260,USA,DE,Wilmington,199.115.114.218,true,0,5,3,11,,12,,13,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:51:15,false,1719274330,,8/23/2015 12:50:55,false,prodege,1,3587109,CAN,NS,Eskasoni,142.166.195.43,true,2,5,3,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 12:53:03,false,1719274756,,8/23/2015 12:49:51,false,points4rewards,1,20113482,USA,PA,Harrisburg,204.14.14.230,true,NA,5,2,6,3,8,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 13:30:55,false,1719283921,,8/23/2015 13:30:37,false,elite,1,33798502,USA,DE,,108.59.10.153,true,2,4,3,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 13:50:11,false,1719295063,,8/23/2015 13:49:52,false,clixsense,1,33271440,USA,DE,,108.59.10.153,false,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,false,false,false,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 13:52:59,false,1719295837,,8/23/2015 13:52:05,false,neodev,1,31827582,USA,CA,San Jose,50.117.34.137,true,1,5,2,6,3,0,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 14:37:44,false,1719314989,,8/23/2015 14:37:14,false,clixsense,0.9,21801865,GBR,E4,Braintree,86.177.180.37,false,,,,,,,,,,,,,,,,,,,validated,false,false,false,false,true,true,false,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 14:40:02,false,1719316517,,8/23/2015 14:39:32,false,neodev,1,32424428,USA,VA,Manassas,207.244.72.201,true,3,5,0,13,,12,,11,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
776449808,8/23/2015 14:48:53,false,1719321969,,8/23/2015 14:48:35,false,prodege,1,25257275,CAN,BC,Port Coquitlam,70.68.58.9,true,3,5,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,506,entity/text/news/tweet/38731,entity/text/news/tweet/38580,1203tid010,1203tid033,@SP00KYFUCKER: stop illegal whaling ,National Anthems of Great Current Whaling Nations - Russia -  #Tweet4Taiji #thecove #seashepherd,Thu Mar 12 08:40:08 +0000 2015,,,Thu Mar 12 19:39:01 +0000 2015,,
