_unit_id,_id,_worker_id,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,ptid1,ptid2,seedindex1,seedindex2,text1,text2
769942922,1710301388,4711962,true,7,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710305896,33565158,true,,2,,3,,4,,5,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710307218,30779198,true,0,0,2,1,5,2,12,5,6,7,13,8,15,9,18,11,19,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710315684,6344072,true,7,7,8,9,5,5,6,14,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710320925,19913374,true,7,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710324512,33903622,true,7,9,8,8,5,11,6,7,,1,,0,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710336127,33793607,true,6,8,7,9,8,10,,11,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710339327,4688131,true,,8,,9,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942922,1710344182,28103910,true,7,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38708,0903tid007,0903tid008,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769942923,1710366324,29849805,true,7,0,,5,,9,,12,,17,,20,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710389727,28937865,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710396994,9653950,true,5,0,6,3,7,4,8,5,12,6,13,8,15,9,14,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710490116,22166359,true,7,4,5,9,6,11,,10,,16,,17,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710496415,33500282,true,5,,6,,8,,7,,11,,12,,13,,14,,15,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710498407,29216552,true,7,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710499372,19294877,true,2,0,5,3,7,17,8,5,9,6,12,8,13,9,14,14,15,16,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710544330,33900189,true,7,10,,0,,5,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710554001,33057016,true,5,0,6,2,7,5,8,6,12,7,13,8,14,9,15,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710558919,22535866,true,7,,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710642690,25257275,true,7,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710654188,33467170,true,7,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710656718,32053642,true,7,0,8,5,5,4,6,6,,10,,20,,17,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710685403,30137403,true,,1,,2,,3,,4,,5,,6,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942923,1710721806,22222103,true,7,5,8,4,,6,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38797,entity/text/news/tweet/38698,0903tid007,0903tid014,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…,Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting but conservation. #Tweet4Taiji
769942924,1710741090,29096504,true,8,8,9,9,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710783510,21490235,true,9,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710806439,33725995,true,2,2,1,5,11,6,9,4,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710857015,19302668,true,9,9,,5,,NA,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710879998,28790780,true,9,9,8,8,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710890575,33721948,true,9,8,8,9,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710900812,29155723,true,1,4,2,5,6,7,5,8,7,9,8,,9,,11,,14,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710905212,31613324,true,5,2,0,1,1,4,7,5,8,7,9,8,11,9,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710923517,32633078,true,0,2,1,1,2,4,5,5,7,7,9,8,11,9,14,10,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710943941,33761260,true,9,9,,17,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710981150,20312760,true,,9,,8,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710989919,33538351,true,9,9,14,8,8,7,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1710991525,33294824,true,8,8,9,9,14,5,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1711028765,32799278,true,10,9,9,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942924,1711135279,3587109,true,5,7,9,8,,9,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38841,0903tid008,0903tid010,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769942925,1711513941,23503585,true,0,13,1,14,2,15,5,16,11,,7,,8,,9,,10,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1711643490,30482004,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1711647548,22141613,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1711668475,16654434,true,8,16,9,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1711835303,7051387,true,5,2,8,5,9,6,14,7,,8,,14,,15,,16,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712181860,31065274,true,5,13,7,14,8,15,9,16,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712187956,33453357,true,9,16,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712191063,18990100,true,0,16,1,,5,,7,,8,,9,,11,,14,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712227241,33467170,true,9,16,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712227473,32352104,true,9,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712227550,27934334,true,5,13,9,14,12,15,14,16,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712229037,32053642,true,7,9,8,13,9,16,11,,14,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712229132,25257275,true,9,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712234875,21490235,true,9,16,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942925,1712241444,31304413,true,8,16,9,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38708,entity/text/news/tweet/38616,0903tid008,0903tid018,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769942926,1710366784,29849805,true,5,0,6,1,7,2,13,9,,10,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710396892,28937865,true,0,,2,,4,,5,,6,,10,,12,,13,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710397250,9653950,true,5,0,6,1,7,2,8,3,10,4,12,5,11,7,13,8,,6,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710490352,22166359,true,6,1,7,2,8,,10,,12,,13,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710496594,33500282,true,,0,,1,,2,,5,,7,,8,,3,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710498598,29216552,true,6,0,5,2,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710501838,19294877,true,10,0,12,1,13,2,3,3,4,4,5,5,6,7,8,8,7,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710544902,33900189,true,5,0,13,2,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710555533,33057016,true,3,0,4,2,5,3,6,4,7,7,8,8,10,,11,,12,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710560083,22535866,true,13,2,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710643129,25257275,true,6,2,13,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710654533,33467170,true,NA,2,13,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710657720,32053642,true,5,0,8,1,12,2,13,7,,5,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710687235,30137403,true,4,,5,,6,,7,,8,,9,,10,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942926,1710722228,22222103,true,8,2,7,1,6,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38784,0903tid009,0903tid013,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,Japan's 'Scientific' Whaling: NOT FOR PURPOSES OF SCIENTIFIC RESEARCH (IJC Ruled) 
769942927,1711449735,32987272,true,6,5,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38583,0903tid009,0903tid021,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
769942927,1711469620,18672993,true,0,4,,5,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38993,entity/text/news/tweet/38583,0903tid009,0903tid021,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
769942927,1711513264,23503585,true,13,3,4,4,5,5,6,6,7,8,8,,10,,11,,12,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38583,0903tid009,0903tid021,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
769942927,1711641640,30482004,true,4,,5,,6,,7,,8,,12,,13,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38583,0903tid009,0903tid021,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
769942927,1711646825,22141613,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38993,entity/text/news/tweet/38583,0903tid009,0903tid021,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling,National Anthems of Great Current Whaling Nations - Greenland - #Tweet4Taiji #TheCove #SeaShepherd
