_unit_id,_id,_worker_id,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,ptid1,ptid2,seedindex1,seedindex2,text1,text2
770177873,1711375309,33467170,true,5,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38616,0903tid011,0903tid018,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177873,1711393704,33721948,true,5,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38616,0903tid011,0903tid018,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177874,1710999004,33294824,true,5,3,11,4,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1710999982,2143114,true,,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711023850,22535866,true,5,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711026635,6344072,true,5,3,6,4,8,5,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711030566,32799278,true,5,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711037111,31743852,true,,0,,2,,3,,4,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711048739,33903622,true,0,3,1,4,5,5,6,2,8,1,,0,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711059860,4688131,true,,0,,1,,2,,3,,4,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711138273,3587109,true,4,3,5,4,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711141527,19913374,true,5,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711147527,20113482,true,4,0,5,2,6,1,8,3,,4,,5,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711195457,9653950,true,0,0,1,1,2,2,3,3,4,4,5,5,6,,8,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711223910,31304413,true,5,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711231070,33565158,true,0,0,1,1,8,2,,3,,4,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177874,1711236755,20043586,true,0,2,1,1,,0,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38741,0903tid011,0903tid019,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
770177875,1711365440,15577915,true,,3,,4,,5,,6,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711375431,33467170,true,5,8,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711393762,33721948,true,5,6,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711394979,29849805,true,5,0,6,6,8,8,13,,12,,11,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711395308,16101132,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711406187,32338429,true,5,6,6,8,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711430451,25745953,true,8,,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711445818,24449707,true,3,6,4,,5,,6,,8,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711449263,32987272,true,5,6,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711458075,19302668,true,5,6,,8,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711490793,33014503,true,0,4,1,5,8,6,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711523285,23503585,true,3,0,4,3,5,4,6,5,8,6,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711648888,30482004,true,,4,,3,,5,,6,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711650022,22141613,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177875,1711672020,16654434,true,3,6,4,3,5,4,6,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38920,entity/text/news/tweet/38897,0903tid011,0903tid020,National Anthems of Great Current Whaling Nations - Iceland -  #Tweet4Taiji #thecove #seashepherd,@SavetheDolphin1 @OrcaSOS Y6 balanced arguments about whaling. #sharedwrite #againstwhaling
770177876,1711240288,28103910,true,3,0,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711249384,32840743,true,3,0,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711254328,21665495,true,3,0,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711255953,32281591,true,3,0,13,10,15,11,18,12,14,13,7,3,8,4,16,6,17,NA,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711259923,22166359,false,,0,,1,,4,,,,,,,,,,,,,true,true,true,false,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711276869,31184650,true,3,0,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711289661,11521789,true,2,0,3,2,7,4,8,10,,12,,11,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711297931,33727304,true,,0,,2,,4,,6,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711323472,33725995,true,7,10,8,12,10,,12,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711350660,22222103,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711353360,29096504,true,3,0,7,1,8,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711357657,13581319,true,2,10,3,0,5,1,7,,8,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711365438,15577915,true,,0,,1,,3,,4,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711375433,33467170,false,,NA,,,,,,,,,,,,,,,,,true,true,true,false,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177876,1711393756,33721948,false,NA,0,,,,,,,,,,,,,,,,,true,true,true,false,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38984,0903tid012,0903tid015,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,Whaling fleet experts took tailpiece in uniformity with take a joyride ship melbourne: EPqNZp 
770177877,1711240577,28103910,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711249815,32840743,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711254521,21665495,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711256679,32281591,true,3,10,14,12,15,14,16,,17,,18,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711260233,22166359,true,3,10,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711277360,31184650,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711291402,11521789,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711298436,33727304,true,3,10,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711323666,33725995,false,8,,,,,,,,,,,,,,,,,,true,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711350830,22222103,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711353663,29096504,true,3,10,5,,7,,8,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711357922,13581319,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711365516,15577915,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711375694,33467170,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177877,1711393910,33721948,true,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38948,0903tid012,0903tid016,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"ncredible passion&amp; candor from #Nebrasketball HOF'r Beau Reid, now @937theticket whaling on refs in #Huskers game &amp; why NU will bounce back"
770177878,1711240733,28103910,true,3,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711249936,32840743,true,3,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711254624,21665495,true,3,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711256888,32281591,true,3,2,14,3,15,5,16,6,18,9,17,11,,12,,13,,14,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711260302,22166359,true,3,5,,8,,7,,2,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711277681,31184650,true,3,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711291665,11521789,true,3,2,4,5,5,8,7,13,8,14,,15,,16,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711298640,33727304,true,,13,,16,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711323746,33725995,true,13,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711351103,22222103,false,,,,,,,,,,,,,,,,,,,false,true,true,false,false,false,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
770177878,1711353752,29096504,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38914,entity/text/news/tweet/38616,0903tid012,0903tid018,About to begin whaling out on the Boss Gacha and ALL OF A SUDDEN (Also snagged Ekoro at *4) ,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
