_unit_id,_id,_tainted,_worker_id,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,ptid1,ptid2,seedindex1,seedindex2,text1,text2
769563684,1710163127,false,33500282,true,,12,,13,,4,,5,,6,,7,,8,,9,,10,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710165451,false,15577915,true,7,,8,,9,,10,,11,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710181873,false,32352104,true,15,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710204611,false,33386576,true,15,,11,,12,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710208444,false,28103910,true,15,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710208498,false,33793607,true,11,4,12,5,13,6,14,7,15,8,,9,,10,,11,,12,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710256787,false,33721948,true,15,12,14,13,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710276225,false,17950689,true,11,4,12,5,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710289888,false,16101132,true,11,,10,,15,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710295533,false,28524232,true,7,5,NA,6,,7,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710304177,false,6344072,true,5,12,15,13,14,5,11,6,,8,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710312551,false,20043586,true,10,10,,12,,5,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563684,1710319302,false,19913374,true,15,13,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38993,0903tid003,0903tid009,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,Support or boycott? Why supporting Iceland's whale watch industry is vital for ending whaling
769563685,1710309556,false,6344072,true,5,5,10,7,11,9,12,8,15,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710313423,false,20043586,true,5,8,6,9,7,NA,8,7,9,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710320001,false,19913374,true,15,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710336168,false,32281591,true,0,7,1,8,3,9,5,17,7,,10,,14,,15,,12,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710340527,false,4688131,true,,9,,8,,,,,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710394126,false,9653950,true,8,4,9,5,10,6,11,7,12,8,14,9,13,,15,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710399708,false,22166359,true,14,8,15,9,7,,8,,9,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710425990,false,20929875,true,5,2,7,4,8,5,10,7,11,8,12,9,14,6,15,12,,13,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710482953,false,33725995,true,5,2,7,4,10,5,11,7,12,8,14,9,15,10,8,11,9,12,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710496164,false,29216552,true,15,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710501312,false,2803291,true,5,2,7,4,9,5,10,7,11,8,15,9,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710542638,false,33057016,true,11,4,15,5,7,6,10,7,,9,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710629659,false,29096504,true,11,5,14,8,15,9,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710652019,false,33467170,true,15,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563685,1710664328,false,25257275,true,15,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38841,0903tid003,0903tid010,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,ell our Government to urge Japan to end 'scientific whaling' once and for all.   via @ifawuk
769563686,1710022498,false,28884030,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710141929,false,32338429,true,15,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710142962,false,13581319,true,7,13,8,14,9,15,10,16,15,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710161317,false,21665495,true,11,16,15,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710161528,false,16682358,true,7,14,8,15,9,16,10,,15,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710162753,false,33500282,true,,16,,14,,15,,13,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710165311,false,15577915,true,,2,,4,,5,,6,,7,,16,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710181366,false,32352104,true,15,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710204334,false,33386576,true,,8,,7,,13,,16,,,,,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710208195,false,33793607,true,12,13,13,14,14,15,15,16,11,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710208211,false,28103910,true,15,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710256498,false,33721948,true,7,16,15,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710273016,false,17950689,true,14,9,15,10,,11,,12,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710289544,false,16101132,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563686,1710293445,false,28524232,true,7,16,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38616,0903tid003,0903tid018,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,"RT @irukahagohan: ""Dolphin is more important than pet animals” ""Dolphin is my family” Japanese cannot understand anti-whaling-men.#tweet4ta…"
769563687,1710338031,false,32281591,true,4,1,5,3,11,4,12,2,14,,15,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710341834,false,4688131,true,,0,,1,,2,,3,,4,,5,,,,,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710395327,false,9653950,true,5,0,6,1,7,2,8,3,9,4,10,5,11,,15,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710435675,false,20929875,true,5,0,6,1,7,2,15,3,9,4,10,5,11,,12,,14,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710483931,false,33725995,true,12,0,14,1,15,2,5,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710496912,false,29216552,true,5,4,10,5,11,1,12,3,14,2,15,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710547889,false,33057016,true,5,0,7,2,8,3,10,4,11,5,15,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710631506,false,29096504,true,11,3,14,4,15,5,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710652823,false,33467170,true,15,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710665761,false,25257275,true,15,4,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710724296,false,22222103,true,15,4,14,5,,0,,2,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710765090,false,30137403,true,5,1,7,2,8,3,9,4,10,5,11,,12,,14,,15,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710859749,false,8260660,true,12,2,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710859989,false,19302668,true,15,4,11,3,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563687,1710877942,false,28790780,true,12,3,14,4,16,,15,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38853,entity/text/news/tweet/38741,0903tid003,0903tid019,#Anipals #opfunkill plz sign # Demand the IWC stands firm against Japan’s attempts to continue whaling,@SeaWorld secretly funds Japanese whaling ships!!!!!!!
769563688,1710022102,false,28884030,false,,,,,,,,,,,,,,,,,,,false,false,false,false,true,true,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710026816,false,31613324,true,2,5,6,6,1,8,5,7,,13,,12,,14,,15,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710043081,false,33538351,true,2,7,6,,9,,3,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710048625,false,29849805,true,1,7,2,8,11,,12,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710052771,false,22535866,true,2,7,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710058796,false,32053642,true,1,5,2,7,3,8,11,6,12,,14,,15,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710064596,false,2143114,true,2,,,,,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710076746,false,21490235,true,2,7,11,,12,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710087308,false,33565158,true,0,,1,,2,,3,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710100973,false,6309240,true,0,5,1,6,2,7,3,8,7,12,11,13,12,15,13,,14,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710110646,false,33903622,true,1,5,2,6,3,7,5,8,6,,12,,11,,14,,15,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710114390,false,33727304,true,4,,5,,6,,11,,12,,13,,14,,15,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710140766,false,20113482,true,1,5,2,6,9,7,8,8,10,,11,,12,,13,,14,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710140988,false,32338429,true,2,7,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563688,1710141792,false,13581319,true,1,7,2,8,3,,,,,,,,,,,,,,true,false,false,true,false,false,false,false,entity/text/news/tweet/38910,entity/text/news/tweet/38797,0903tid004,0903tid007,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,At the helm of the Cheynes 4 whaling boat. Thankfully it is no longer in use. It was very interesting…
769563689,1710162045,false,21665495,true,2,9,,,,,,,,,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38910,entity/text/news/tweet/38708,0903tid004,0903tid008,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769563689,1710162444,false,16682358,true,12,1,11,5,14,7,,9,,8,,,,,,,,,true,false,false,false,false,false,false,true,entity/text/news/tweet/38910,entity/text/news/tweet/38708,0903tid004,0903tid008,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
769563689,1710163410,false,33500282,true,,0,,1,,2,,5,,6,,7,,8,,9,,,true,false,false,false,false,false,true,false,entity/text/news/tweet/38910,entity/text/news/tweet/38708,0903tid004,0903tid008,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. ,Sign letter calling for an end to barbaric 'scientific' whaling in Antarctica by the Japanese  R…
